content_id,content_type,is_indie
C018789,song,False
C003644,podcast_episode,False
C013045,podcast_episode,False
C014661,song,False
C026940,album,False
C005163,song,False
C016431,podcast_episode,False
C006167,song,True
C005945,song,False
C032470,album,True
C021641,podcast_episode,False
C020701,song,True
C006316,song,False
C019781,album,False
C030466,podcast_episode,False
C013509,podcast_episode,False
C015435,song,False
C027108,song,False
C002622,song,False
C019929,song,False
C029708,podcast_episode,True
C010081,album,False
C029503,podcast_episode,False
C000017,song,True
C029903,audiobook,False
C000745,podcast_episode,False
C029283,song,False
C022492,podcast_episode,False
C017459,podcast_episode,False
C006295,podcast_episode,False
C017223,album,True
C026768,album,False
C005858,podcast_episode,False
C009776,song,True
C017284,song,False
C016282,song,False
C032177,podcast_episode,False
C024461,song,False
C012876,podcast_episode,False
C004391,song,False
C020689,podcast_episode,False
C013502,podcast_episode,False
C000781,album,False
C027365,podcast_episode,False
C029060,podcast_episode,False
C028559,song,False
C028569,podcast_episode,False
C021469,song,False
C001221,podcast_episode,False
C018520,song,True
C009270,song,False
C014852,song,False
C006437,song,True
C005282,podcast_episode,False
C002060,album,True
C032433,podcast_episode,True
C021815,song,False
C033612,podcast_episode,False
C009120,podcast_episode,False
C006464,song,False
C027072,song,False
C015010,audiobook,False
C028684,song,True
C019657,song,True
C007549,song,False
C000368,song,False
C006898,podcast_episode,False
C015154,song,True
C005512,song,False
C031630,song,True
C033031,song,True
C028151,podcast_episode,False
C004081,song,True
C002134,song,False
C005276,song,False
C015647,song,True
C017054,song,True
C032066,podcast_episode,False
C018606,song,False
C018972,song,True
C008592,podcast_episode,False
C020611,song,True
C014977,song,False
C024030,podcast_episode,False
C019646,song,False
C007329,podcast_episode,True
C025491,podcast_episode,False
C022962,song,False
C020972,song,False
C001341,song,True
C033142,album,False
C001577,podcast_episode,False
C002780,song,False
C004727,song,True
C019855,audiobook,True
C030827,podcast_episode,True
C019972,audiobook,True
C015440,podcast_episode,False
C013469,album,True
C017091,podcast_episode,False
C020309,album,False
C002875,podcast_episode,False
C015027,audiobook,True
C028904,podcast_episode,False
C001497,song,False
C023320,song,False
C012058,song,True
C015410,podcast_episode,False
C017304,audiobook,False
C000208,song,False
C030873,podcast_episode,False
C022438,song,True
C000310,song,False
C028134,podcast_episode,False
C006607,album,False
C027719,podcast_episode,False
C033514,song,False
C001715,podcast_episode,False
C003419,podcast_episode,True
C001712,song,True
C031296,album,True
C001908,song,False
C006791,song,True
C026903,album,False
C014585,song,False
C009146,podcast_episode,False
C002613,song,False
C021929,song,True
C027283,podcast_episode,False
C013131,album,False
C009494,song,False
C018039,song,True
C022127,song,True
C026498,song,False
C028709,song,False
C020463,podcast_episode,False
C023194,song,True
C003127,podcast_episode,True
C011762,song,True
C018864,podcast_episode,False
C028414,podcast_episode,False
C010323,podcast_episode,False
C017997,audiobook,False
C027906,podcast_episode,True
C017355,song,True
C028395,song,True
C007680,song,False
C008761,podcast_episode,False
C003818,song,True
C033105,podcast_episode,False
C013595,song,False
C023772,song,False
C006796,podcast_episode,False
C005115,song,False
C033672,podcast_episode,False
C018406,album,False
C010343,song,False
C017134,song,True
C025932,song,False
C024857,song,False
C006388,podcast_episode,True
C026185,song,False
C030362,album,False
C001668,podcast_episode,False
C008513,song,True
C016049,song,True
C033104,song,False
C015783,song,False
C018355,audiobook,False
C032185,album,False
C000274,podcast_episode,True
C023644,song,True
C006934,podcast_episode,True
C003489,song,False
C021790,album,True
C033501,album,False
C026897,song,False
C027886,podcast_episode,False
C024768,song,False
C010045,album,False
C022988,song,False
C025919,podcast_episode,False
C009549,podcast_episode,False
C006266,album,False
C009000,song,False
C006738,song,False
C022525,podcast_episode,True
C007396,album,False
C002651,song,False
C021000,song,False
C029743,podcast_episode,False
C007413,podcast_episode,True
C018732,song,False
C008160,song,False
C014291,song,True
C005777,podcast_episode,False
C003332,podcast_episode,False
C033149,song,True
C008086,podcast_episode,False
C009230,album,False
C000345,album,False
C013351,song,False
C006682,song,False
C010428,song,False
C029661,audiobook,True
C023472,song,True
C013701,podcast_episode,False
C018077,audiobook,False
C027044,song,False
C005762,song,False
C011369,podcast_episode,True
C015269,song,True
C008499,podcast_episode,True
C033302,audiobook,False
C025027,song,False
C017948,album,True
C023794,audiobook,False
C021583,song,False
C013495,song,True
C007481,song,False
C021519,song,False
C017016,podcast_episode,False
C018527,song,False
C030224,song,False
C026174,song,False
C007651,podcast_episode,False
C016120,song,True
C022778,song,False
C023932,song,False
C021577,podcast_episode,True
C014580,song,False
C028040,podcast_episode,True
C010680,song,False
C019832,album,False
C026426,song,False
C009269,podcast_episode,False
C026923,podcast_episode,True
C029025,audiobook,False
C016529,song,False
C010675,song,False
C015692,audiobook,True
C003245,album,False
C016015,podcast_episode,True
C030423,podcast_episode,True
C005461,audiobook,True
C009886,song,False
C024956,song,False
C007650,song,False
C008607,song,True
C031504,song,True
C019097,song,True
C008720,song,False
C015286,song,False
C026860,podcast_episode,True
C008170,song,True
C002288,song,False
C018303,podcast_episode,False
C020524,album,False
C016234,song,True
C020521,song,False
C020418,audiobook,False
C019093,podcast_episode,True
C025746,podcast_episode,False
C012633,song,True
C008183,podcast_episode,True
C010991,song,False
C016352,album,False
C026560,podcast_episode,True
C010475,song,False
C007608,song,False
C029522,song,False
C032283,podcast_episode,False
C019403,song,False
C023757,song,True
C007043,album,False
C007038,album,False
C013001,song,False
C014833,podcast_episode,False
C015646,song,False
C022604,podcast_episode,False
C004645,song,False
C012169,song,False
C017306,song,False
C006077,song,True
C030282,podcast_episode,False
C012895,song,True
C010553,song,True
C021727,podcast_episode,True
C008707,song,False
C003567,song,True
C026429,album,True
C011461,podcast_episode,True
C025730,song,True
C027688,song,True
C004653,song,False
C001205,song,True
C018081,audiobook,True
C027928,song,True
C024405,podcast_episode,False
C005460,song,False
C023755,podcast_episode,True
C022225,podcast_episode,False
C016733,album,False
C009560,song,False
C001450,song,False
C022753,song,False
C026845,song,True
C018718,song,False
C028939,song,True
C012523,song,True
C002403,song,False
C008978,podcast_episode,True
C012652,album,False
C026278,song,False
C019001,podcast_episode,True
C008450,song,True
C010317,song,True
C025256,song,False
C020634,song,False
C012817,podcast_episode,True
C025232,song,False
C033102,audiobook,True
C030024,audiobook,False
C030739,song,False
C003774,song,False
C025768,podcast_episode,True
C028738,album,True
C032560,audiobook,False
C032203,song,False
C007252,song,False
C019469,song,True
C003342,album,True
C016458,album,False
C013063,song,True
C008989,podcast_episode,False
C030191,podcast_episode,True
C019128,song,False
C025148,song,False
C008189,song,False
C004977,song,False
C030058,audiobook,False
C024230,album,False
C014427,podcast_episode,False
C003053,podcast_episode,True
C017235,song,True
C008596,podcast_episode,False
C007215,song,True
C017200,song,False
C001269,album,True
C007416,podcast_episode,False
C009790,song,False
C024588,audiobook,False
C024057,podcast_episode,True
C000098,song,True
C016387,song,False
C018792,song,False
C004984,song,True
C030859,song,True
C003824,podcast_episode,False
C020577,song,False
C014850,song,False
C019028,song,False
C001875,podcast_episode,False
C001124,song,False
C007748,podcast_episode,False
C023108,song,False
C019960,podcast_episode,False
C026647,song,False
C009563,song,False
C025348,podcast_episode,False
C010806,song,False
C024463,podcast_episode,True
C007007,podcast_episode,False
C017555,podcast_episode,False
C003227,song,False
C026360,song,False
C013421,song,True
C027414,song,False
C011165,song,False
C006203,song,True
C022677,podcast_episode,False
C013650,podcast_episode,True
C007055,song,False
C003984,song,True
C009502,song,False
C021942,song,False
C032078,podcast_episode,False
C033714,album,False
C022744,song,False
C032495,podcast_episode,False
C003654,song,False
C033566,audiobook,True
C027937,song,False
C030340,song,True
C026802,podcast_episode,False
C015644,audiobook,True
C006289,song,False
C013089,song,False
C015536,song,False
C027052,song,True
C032890,song,True
C005944,song,False
C009565,podcast_episode,False
C018096,song,False
C007994,audiobook,True
C013606,podcast_episode,True
C013070,podcast_episode,True
C030076,album,False
C028914,podcast_episode,False
C017046,song,True
C007340,song,False
C024355,song,False
C008158,song,False
C022909,podcast_episode,False
C021033,song,False
C029660,song,True
C014930,album,True
C018706,album,True
C033862,song,True
C031084,song,False
C023070,album,False
C033552,song,False
C022590,song,False
C014765,podcast_episode,False
C033393,song,False
C010290,podcast_episode,False
C026609,podcast_episode,False
C007309,album,True
C019432,song,True
C025984,podcast_episode,False
C016250,song,False
C012552,podcast_episode,True
C019809,podcast_episode,True
C033758,podcast_episode,False
C030852,song,True
C016116,podcast_episode,True
C016361,song,True
C022062,song,True
C033141,album,True
C015624,song,False
C016588,song,False
C009357,podcast_episode,True
C010963,song,False
C026450,song,True
C017251,album,False
C004052,album,False
C023124,podcast_episode,True
C025725,song,True
C013795,podcast_episode,False
C029855,song,False
C013255,song,True
C003861,song,False
C019682,song,False
C030909,song,False
C007617,podcast_episode,False
C022968,album,False
C028735,song,True
C006376,podcast_episode,True
C020407,song,False
C016003,podcast_episode,False
C000239,podcast_episode,True
C033450,song,False
C020150,podcast_episode,True
C010583,song,False
C030522,podcast_episode,False
C005610,song,True
C033088,album,False
C019277,podcast_episode,False
C006710,podcast_episode,True
C009726,song,False
C030932,song,False
C008806,podcast_episode,False
C003960,song,True
C012003,song,False
C014008,podcast_episode,True
C030684,song,True
C029058,song,False
C003016,song,True
C008079,song,False
C005632,audiobook,True
C025431,album,True
C028620,podcast_episode,True
C004701,song,False
C005646,album,True
C021024,song,True
C007787,song,False
C013906,song,True
C012464,song,True
C015443,song,False
C027579,song,False
C027763,album,False
C002045,song,True
C011639,song,True
C030121,podcast_episode,True
C016846,song,True
C027050,audiobook,False
C030194,song,True
C001547,podcast_episode,False
C004490,song,False
C009752,song,False
C010810,audiobook,True
C033111,song,False
C017000,song,False
C002363,podcast_episode,False
C019317,podcast_episode,True
C005004,song,False
C030940,audiobook,False
C030911,song,False
C007008,podcast_episode,False
C020338,song,False
C025782,album,True
C006214,audiobook,True
C011778,podcast_episode,False
C000095,album,False
C001989,song,False
C008503,song,False
C011591,song,False
C018819,song,True
C022685,song,True
C018812,album,False
C001820,song,False
C029468,podcast_episode,True
C022538,song,True
C026042,song,False
C020131,audiobook,False
C023804,song,False
C024763,album,True
C002158,song,False
C006588,song,False
C014217,podcast_episode,False
C025033,song,True
C023764,song,False
C012589,song,False
C022879,song,False
C013217,audiobook,False
C012721,album,True
C006568,song,True
C003928,song,False
C008404,podcast_episode,True
C015353,audiobook,False
C028664,song,True
C015386,song,True
C020063,song,False
C016390,podcast_episode,True
C024545,podcast_episode,False
C012118,album,False
C005043,album,False
C012647,song,False
C002760,podcast_episode,False
C022137,song,True
C014720,podcast_episode,False
C030711,album,True
C015781,song,False
C022353,song,False
C003748,song,True
C007794,album,False
C019758,song,False
C013641,song,False
C024419,song,True
C013087,podcast_episode,True
C009387,song,True
C022211,podcast_episode,True
C011529,album,False
C024700,podcast_episode,True
C003392,album,False
C028751,podcast_episode,True
C016755,song,True
C010554,song,False
C032795,song,True
